"","Electors","Candidate","Color"
"3060",357,"Democrat","#0000FF"
"3061",307,"Democrat","#0000FF"
"3062",216,"Republican","#FF0000"
"3063",338,"Democrat","#0000FF"
"3064",333,"Democrat","#0000FF"
"3065",237,"Republican","#FF0000"
"3066",233,"Republican","#FF0000"
"3067",338,"Democrat","#0000FF"
"3068",303,"Democrat","#0000FF"
"3069",182,"Republican","#FF0000"
"3070",222,"Republican","#FF0000"
"3071",379,"Democrat","#0000FF"
"3072",293,"Democrat","#0000FF"
"3073",244,"Republican","#FF0000"
"3074",357,"Democrat","#0000FF"
"3075",323,"Democrat","#0000FF"
"3076",288,"Democrat","#0000FF"
"3077",253,"Republican","#FF0000"
"3078",328,"Democrat","#0000FF"
"3079",293,"Democrat","#0000FF"
"3080",146,"Republican","#FF0000"
"3081",339,"Democrat","#0000FF"
"3082",435,"Democrat","#0000FF"
"3083",233,"Republican","#FF0000"
"3084",352,"Democrat","#0000FF"
"3085",352,"Democrat","#0000FF"
"3086",141,"Republican","#FF0000"
"3087",393,"Democrat","#0000FF"
"3088",292,"Democrat","#0000FF"
"3089",343,"Democrat","#0000FF"
"3090",242,"Republican","#FF0000"
"3091",277,"Democrat","#0000FF"
"3092",320,"Democrat","#0000FF"
"3093",245,"Republican","#FF0000"
"3094",300,"Democrat","#0000FF"
"3095",263,"Republican","#FF0000"
"3096",288,"Democrat","#0000FF"
"3097",257,"Republican","#FF0000"
"3098",163,"Republican","#FF0000"
"3099",238,"Republican","#FF0000"
"3100",330,"Democrat","#0000FF"
"3101",342,"Democrat","#0000FF"
"3102",218,"Republican","#FF0000"
"3103",319,"Democrat","#0000FF"
"3104",257,"Republican","#FF0000"
"3105",213,"Republican","#FF0000"
"3106",286,"Democrat","#0000FF"
"3107",192,"Republican","#FF0000"
"3108",259,"Republican","#FF0000"
"3109",282,"Democrat","#0000FF"
"3110",396,"Democrat","#0000FF"
"3111",224,"Republican","#FF0000"
"3112",303,"Democrat","#0000FF"
"3113",376,"Democrat","#0000FF"
"3114",259,"Republican","#FF0000"
"3115",417,"Democrat","#0000FF"
"3116",191,"Republican","#FF0000"
"3117",257,"Republican","#FF0000"
"3118",322,"Democrat","#0000FF"
"3119",398,"Democrat","#0000FF"
"3120",331,"Democrat","#0000FF"
"3121",187,"Republican","#FF0000"
"3122",292,"Democrat","#0000FF"
"3123",442,"Democrat","#0000FF"
"3124",337,"Democrat","#0000FF"
"3125",337,"Democrat","#0000FF"
"3126",227,"Republican","#FF0000"
"3127",218,"Republican","#FF0000"
"3128",242,"Republican","#FF0000"
"3129",354,"Democrat","#0000FF"
"3130",250,"Republican","#FF0000"
"3131",273,"Democrat","#0000FF"
"3132",219,"Republican","#FF0000"
"3133",404,"Democrat","#0000FF"
"3134",357,"Democrat","#0000FF"
"3135",309,"Democrat","#0000FF"
"3136",328,"Democrat","#0000FF"
"3137",191,"Republican","#FF0000"
"3138",228,"Republican","#FF0000"
"3139",217,"Republican","#FF0000"
"3140",281,"Democrat","#0000FF"
"3141",235,"Republican","#FF0000"
"3142",189,"Republican","#FF0000"
"3143",223,"Republican","#FF0000"
"3144",207,"Republican","#FF0000"
"3145",213,"Republican","#FF0000"
"3146",233,"Republican","#FF0000"
"3147",352,"Democrat","#0000FF"
"3148",394,"Democrat","#0000FF"
"3149",366,"Democrat","#0000FF"
"3150",218,"Republican","#FF0000"
"3151",336,"Democrat","#0000FF"
"3152",293,"Democrat","#0000FF"
"3153",176,"Republican","#FF0000"
"3154",339,"Democrat","#0000FF"
"3155",208,"Republican","#FF0000"
"3156",232,"Republican","#FF0000"
"3157",284,"Democrat","#0000FF"
"3158",181,"Republican","#FF0000"
"3159",247,"Republican","#FF0000"
"3160",239,"Republican","#FF0000"
"3161",314,"Democrat","#0000FF"
"3162",291,"Democrat","#0000FF"
"3163",343,"Democrat","#0000FF"
"3164",172,"Republican","#FF0000"
"3165",410,"Democrat","#0000FF"
"3166",308,"Democrat","#0000FF"
"3167",222,"Republican","#FF0000"
"3168",241,"Republican","#FF0000"
"3169",378,"Democrat","#0000FF"
"3170",267,"Republican","#FF0000"
"3171",248,"Republican","#FF0000"
"3172",261,"Republican","#FF0000"
"3173",367,"Democrat","#0000FF"
"3174",262,"Republican","#FF0000"
"3175",216,"Republican","#FF0000"
"3176",305,"Democrat","#0000FF"
"3177",359,"Democrat","#0000FF"
"3178",367,"Democrat","#0000FF"
"3179",224,"Republican","#FF0000"
"3180",234,"Republican","#FF0000"
"3181",250,"Republican","#FF0000"
"3182",314,"Democrat","#0000FF"
"3183",231,"Republican","#FF0000"
"3184",308,"Democrat","#0000FF"
"3185",291,"Democrat","#0000FF"
"3186",278,"Democrat","#0000FF"
"3187",263,"Republican","#FF0000"
"3188",349,"Democrat","#0000FF"
"3189",176,"Republican","#FF0000"
"3190",319,"Democrat","#0000FF"
"3191",444,"Democrat","#0000FF"
"3192",404,"Democrat","#0000FF"
"3193",365,"Democrat","#0000FF"
"3194",438,"Democrat","#0000FF"
"3195",344,"Democrat","#0000FF"
"3196",443,"Democrat","#0000FF"
"3197",352,"Democrat","#0000FF"
"3198",264,"Republican","#FF0000"
"3199",309,"Democrat","#0000FF"
"3200",271,"Democrat","#0000FF"
"3201",225,"Republican","#FF0000"
"3202",289,"Democrat","#0000FF"
"3203",439,"Democrat","#0000FF"
"3204",303,"Democrat","#0000FF"
"3205",427,"Democrat","#0000FF"
"3206",227,"Republican","#FF0000"
"3207",266,"Republican","#FF0000"
"3208",346,"Democrat","#0000FF"
"3209",242,"Republican","#FF0000"
"3210",233,"Republican","#FF0000"
"3211",355,"Democrat","#0000FF"
"3212",253,"Republican","#FF0000"
"3213",261,"Republican","#FF0000"
"3214",263,"Republican","#FF0000"
"3215",297,"Democrat","#0000FF"
"3216",373,"Democrat","#0000FF"
"3217",216,"Republican","#FF0000"
"3218",264,"Republican","#FF0000"
"3219",308,"Democrat","#0000FF"
"3220",318,"Democrat","#0000FF"
"3221",425,"Democrat","#0000FF"
"3222",288,"Democrat","#0000FF"
"3223",263,"Republican","#FF0000"
"3224",393,"Democrat","#0000FF"
"3225",303,"Democrat","#0000FF"
"3226",188,"Republican","#FF0000"
"3227",304,"Democrat","#0000FF"
"3228",292,"Democrat","#0000FF"
"3229",297,"Democrat","#0000FF"
"3230",228,"Republican","#FF0000"
"3231",299,"Democrat","#0000FF"
"3232",374,"Democrat","#0000FF"
"3233",340,"Democrat","#0000FF"
"3234",226,"Republican","#FF0000"
"3235",389,"Democrat","#0000FF"
"3236",349,"Democrat","#0000FF"
"3237",213,"Republican","#FF0000"
"3238",384,"Democrat","#0000FF"
"3239",355,"Democrat","#0000FF"
"3240",425,"Democrat","#0000FF"
"3241",349,"Democrat","#0000FF"
"3242",121,"Republican","#FF0000"
"3243",273,"Democrat","#0000FF"
"3244",250,"Republican","#FF0000"
"3245",356,"Democrat","#0000FF"
"3246",233,"Republican","#FF0000"
"3247",196,"Republican","#FF0000"
"3248",290,"Democrat","#0000FF"
"3249",313,"Democrat","#0000FF"
"3250",281,"Democrat","#0000FF"
"3251",226,"Republican","#FF0000"
"3252",276,"Democrat","#0000FF"
"3253",220,"Republican","#FF0000"
"3254",274,"Democrat","#0000FF"
"3255",287,"Democrat","#0000FF"
"3256",303,"Democrat","#0000FF"
"3257",265,"Republican","#FF0000"
"3258",338,"Democrat","#0000FF"
"3259",266,"Republican","#FF0000"
"3260",404,"Democrat","#0000FF"
"3261",442,"Democrat","#0000FF"
"3262",348,"Democrat","#0000FF"
"3263",272,"Democrat","#0000FF"
"3264",232,"Republican","#FF0000"
"3265",333,"Democrat","#0000FF"
"3266",227,"Republican","#FF0000"
"3267",270,"Democrat","#0000FF"
"3268",357,"Democrat","#0000FF"
"3269",444,"Democrat","#0000FF"
"3270",356,"Democrat","#0000FF"
"3271",277,"Democrat","#0000FF"
"3272",268,"Republican","#FF0000"
"3273",294,"Democrat","#0000FF"
"3274",300,"Democrat","#0000FF"
"3275",363,"Democrat","#0000FF"
"3276",322,"Democrat","#0000FF"
"3277",330,"Democrat","#0000FF"
"3278",327,"Democrat","#0000FF"
"3279",224,"Republican","#FF0000"
"3280",333,"Democrat","#0000FF"
"3281",262,"Republican","#FF0000"
"3282",236,"Republican","#FF0000"
"3283",272,"Democrat","#0000FF"
"3284",437,"Democrat","#0000FF"
"3285",274,"Democrat","#0000FF"
"3286",414,"Democrat","#0000FF"
"3287",180,"Republican","#FF0000"
"3288",373,"Democrat","#0000FF"
"3289",238,"Republican","#FF0000"
"3290",333,"Democrat","#0000FF"
"3291",235,"Republican","#FF0000"
"3292",343,"Democrat","#0000FF"
"3293",279,"Democrat","#0000FF"
"3294",251,"Republican","#FF0000"
"3295",439,"Democrat","#0000FF"
"3296",435,"Democrat","#0000FF"
"3297",183,"Republican","#FF0000"
"3298",199,"Republican","#FF0000"
"3299",333,"Democrat","#0000FF"
"3300",281,"Democrat","#0000FF"
"3301",307,"Democrat","#0000FF"
"3302",314,"Democrat","#0000FF"
"3303",241,"Republican","#FF0000"
"3304",277,"Democrat","#0000FF"
"3305",257,"Republican","#FF0000"
"3306",313,"Democrat","#0000FF"
"3307",284,"Democrat","#0000FF"
"3308",146,"Republican","#FF0000"
"3309",366,"Democrat","#0000FF"
"3310",365,"Democrat","#0000FF"
"3311",401,"Democrat","#0000FF"
"3312",232,"Republican","#FF0000"
"3313",369,"Democrat","#0000FF"
"3314",299,"Democrat","#0000FF"
"3315",238,"Republican","#FF0000"
"3316",336,"Democrat","#0000FF"
"3317",267,"Republican","#FF0000"
"3318",243,"Republican","#FF0000"
"3319",287,"Democrat","#0000FF"
"3320",355,"Democrat","#0000FF"
"3321",205,"Republican","#FF0000"
"3322",385,"Democrat","#0000FF"
"3323",273,"Democrat","#0000FF"
"3324",298,"Democrat","#0000FF"
"3325",242,"Republican","#FF0000"
"3326",263,"Republican","#FF0000"
"3327",234,"Republican","#FF0000"
"3328",378,"Democrat","#0000FF"
"3329",340,"Democrat","#0000FF"
"3330",293,"Democrat","#0000FF"
"3331",346,"Democrat","#0000FF"
"3332",388,"Democrat","#0000FF"
"3333",259,"Republican","#FF0000"
"3334",354,"Democrat","#0000FF"
"3335",287,"Democrat","#0000FF"
"3336",319,"Democrat","#0000FF"
"3337",288,"Democrat","#0000FF"
"3338",401,"Democrat","#0000FF"
"3339",222,"Republican","#FF0000"
"3340",428,"Democrat","#0000FF"
"3341",237,"Republican","#FF0000"
"3342",374,"Democrat","#0000FF"
"3343",370,"Democrat","#0000FF"
"3344",330,"Democrat","#0000FF"
"3345",250,"Republican","#FF0000"
"3346",282,"Democrat","#0000FF"
"3347",363,"Democrat","#0000FF"
"3348",357,"Democrat","#0000FF"
"3349",287,"Democrat","#0000FF"
"3350",235,"Republican","#FF0000"
"3351",278,"Democrat","#0000FF"
"3352",179,"Republican","#FF0000"
"3353",187,"Republican","#FF0000"
"3354",293,"Democrat","#0000FF"
"3355",227,"Republican","#FF0000"
"3356",297,"Democrat","#0000FF"
"3357",365,"Democrat","#0000FF"
"3358",274,"Democrat","#0000FF"
"3359",436,"Democrat","#0000FF"
"3360",274,"Democrat","#0000FF"
"3361",176,"Republican","#FF0000"
"3362",227,"Republican","#FF0000"
"3363",339,"Democrat","#0000FF"
"3364",353,"Democrat","#0000FF"
"3365",366,"Democrat","#0000FF"
"3366",274,"Democrat","#0000FF"
"3367",273,"Democrat","#0000FF"
"3368",421,"Democrat","#0000FF"
"3369",238,"Republican","#FF0000"
"3370",322,"Democrat","#0000FF"
"3371",416,"Democrat","#0000FF"
"3372",196,"Republican","#FF0000"
"3373",314,"Democrat","#0000FF"
"3374",339,"Democrat","#0000FF"
"3375",266,"Republican","#FF0000"
"3376",259,"Republican","#FF0000"
"3377",200,"Republican","#FF0000"
"3378",223,"Republican","#FF0000"
"3379",451,"Democrat","#0000FF"
"3380",473,"Democrat","#0000FF"
"3381",307,"Democrat","#0000FF"
"3382",325,"Democrat","#0000FF"
"3383",277,"Democrat","#0000FF"
"3384",243,"Republican","#FF0000"
"3385",279,"Democrat","#0000FF"
"3386",256,"Republican","#FF0000"
"3387",95,"Republican","#FF0000"
"3388",218,"Republican","#FF0000"
"3389",231,"Republican","#FF0000"
"3390",418,"Democrat","#0000FF"
"3391",253,"Republican","#FF0000"
"3392",300,"Democrat","#0000FF"
"3393",366,"Democrat","#0000FF"
"3394",292,"Democrat","#0000FF"
"3395",218,"Republican","#FF0000"
"3396",202,"Republican","#FF0000"
"3397",212,"Republican","#FF0000"
"3398",395,"Democrat","#0000FF"
"3399",220,"Republican","#FF0000"
"3400",250,"Republican","#FF0000"
"3401",330,"Democrat","#0000FF"
"3402",232,"Republican","#FF0000"
"3403",288,"Democrat","#0000FF"
"3404",308,"Democrat","#0000FF"
"3405",222,"Republican","#FF0000"
"3406",344,"Democrat","#0000FF"
"3407",311,"Democrat","#0000FF"
"3408",398,"Democrat","#0000FF"
"3409",250,"Republican","#FF0000"
"3410",231,"Republican","#FF0000"
"3411",511,"Democrat","#0000FF"
"3412",272,"Democrat","#0000FF"
"3413",191,"Republican","#FF0000"
"3414",209,"Republican","#FF0000"
"3415",358,"Democrat","#0000FF"
"3416",253,"Republican","#FF0000"
"3417",217,"Republican","#FF0000"
"3418",401,"Democrat","#0000FF"
"3419",292,"Democrat","#0000FF"
"3420",212,"Republican","#FF0000"
"3421",311,"Democrat","#0000FF"
"3422",166,"Republican","#FF0000"
"3423",242,"Republican","#FF0000"
"3424",244,"Republican","#FF0000"
"3425",219,"Republican","#FF0000"
"3426",255,"Republican","#FF0000"
"3427",237,"Republican","#FF0000"
"3428",330,"Democrat","#0000FF"
"3429",234,"Republican","#FF0000"
"3430",246,"Republican","#FF0000"
"3431",315,"Democrat","#0000FF"
"3432",278,"Democrat","#0000FF"
"3433",298,"Democrat","#0000FF"
"3434",308,"Democrat","#0000FF"
"3435",275,"Democrat","#0000FF"
"3436",288,"Democrat","#0000FF"
"3437",262,"Republican","#FF0000"
"3438",392,"Democrat","#0000FF"
"3439",275,"Democrat","#0000FF"
"3440",262,"Republican","#FF0000"
"3441",442,"Democrat","#0000FF"
"3442",274,"Democrat","#0000FF"
"3443",432,"Democrat","#0000FF"
"3444",304,"Democrat","#0000FF"
"3445",163,"Republican","#FF0000"
"3446",228,"Republican","#FF0000"
"3447",413,"Democrat","#0000FF"
"3448",278,"Democrat","#0000FF"
"3449",248,"Republican","#FF0000"
"3450",309,"Democrat","#0000FF"
"3451",258,"Republican","#FF0000"
"3452",277,"Democrat","#0000FF"
"3453",282,"Democrat","#0000FF"
"3454",319,"Democrat","#0000FF"
"3455",228,"Republican","#FF0000"
"3456",303,"Democrat","#0000FF"
"3457",376,"Democrat","#0000FF"
"3458",255,"Republican","#FF0000"
"3459",207,"Republican","#FF0000"
"3460",391,"Democrat","#0000FF"
"3461",352,"Democrat","#0000FF"
"3462",269,"Republican","#FF0000"
"3463",193,"Republican","#FF0000"
"3464",199,"Republican","#FF0000"
"3465",262,"Republican","#FF0000"
"3466",228,"Republican","#FF0000"
"3467",359,"Democrat","#0000FF"
"3468",259,"Republican","#FF0000"
"3469",345,"Democrat","#0000FF"
"3470",215,"Republican","#FF0000"
"3471",216,"Republican","#FF0000"
"3472",255,"Republican","#FF0000"
"3473",349,"Democrat","#0000FF"
"3474",195,"Republican","#FF0000"
"3475",293,"Democrat","#0000FF"
"3476",80,"Republican","#FF0000"
"3477",313,"Democrat","#0000FF"
"3478",396,"Democrat","#0000FF"
"3479",223,"Republican","#FF0000"
"3480",311,"Democrat","#0000FF"
"3481",254,"Republican","#FF0000"
"3482",216,"Republican","#FF0000"
"3483",263,"Republican","#FF0000"
"3484",206,"Republican","#FF0000"
"3485",284,"Democrat","#0000FF"
"3486",349,"Democrat","#0000FF"
"3487",332,"Democrat","#0000FF"
"3488",262,"Republican","#FF0000"
"3489",330,"Democrat","#0000FF"
"3490",311,"Democrat","#0000FF"
"3491",205,"Republican","#FF0000"
"3492",300,"Democrat","#0000FF"
"3493",304,"Democrat","#0000FF"
"3494",232,"Republican","#FF0000"
"3495",288,"Democrat","#0000FF"
"3496",368,"Democrat","#0000FF"
"3497",113,"Republican","#FF0000"
"3498",242,"Republican","#FF0000"
"3499",428,"Democrat","#0000FF"
"3500",308,"Democrat","#0000FF"
"3501",241,"Republican","#FF0000"
"3502",297,"Democrat","#0000FF"
"3503",222,"Republican","#FF0000"
"3504",376,"Democrat","#0000FF"
"3505",245,"Republican","#FF0000"
"3506",293,"Democrat","#0000FF"
"3507",353,"Democrat","#0000FF"
"3508",424,"Democrat","#0000FF"
"3509",222,"Republican","#FF0000"
"3510",401,"Democrat","#0000FF"
"3511",237,"Republican","#FF0000"
"3512",293,"Democrat","#0000FF"
"3513",263,"Republican","#FF0000"
"3514",221,"Republican","#FF0000"
"3515",376,"Democrat","#0000FF"
"3516",275,"Democrat","#0000FF"
"3517",303,"Democrat","#0000FF"
"3518",218,"Republican","#FF0000"
"3519",349,"Democrat","#0000FF"
"3520",205,"Republican","#FF0000"
"3521",276,"Democrat","#0000FF"
"3522",218,"Republican","#FF0000"
"3523",288,"Democrat","#0000FF"
"3524",362,"Democrat","#0000FF"
"3525",366,"Democrat","#0000FF"
"3526",319,"Democrat","#0000FF"
"3527",252,"Republican","#FF0000"
"3528",195,"Republican","#FF0000"
"3529",263,"Republican","#FF0000"
"3530",256,"Republican","#FF0000"
"3531",215,"Republican","#FF0000"
"3532",293,"Democrat","#0000FF"
"3533",128,"Republican","#FF0000"
"3534",323,"Democrat","#0000FF"
"3535",302,"Democrat","#0000FF"
"3536",367,"Democrat","#0000FF"
"3537",338,"Democrat","#0000FF"
"3538",401,"Democrat","#0000FF"
"3539",191,"Republican","#FF0000"
"3540",262,"Republican","#FF0000"
"3541",353,"Democrat","#0000FF"
"3542",348,"Democrat","#0000FF"
"3543",386,"Democrat","#0000FF"
"3544",348,"Democrat","#0000FF"
"3545",296,"Democrat","#0000FF"
"3546",284,"Democrat","#0000FF"
"3547",201,"Republican","#FF0000"
"3548",230,"Republican","#FF0000"
"3549",165,"Republican","#FF0000"
"3550",292,"Democrat","#0000FF"
"3551",379,"Democrat","#0000FF"
"3552",427,"Democrat","#0000FF"
"3553",265,"Republican","#FF0000"
"3554",259,"Republican","#FF0000"
"3555",222,"Republican","#FF0000"
"3556",378,"Democrat","#0000FF"
"3557",306,"Democrat","#0000FF"
"3558",405,"Democrat","#0000FF"
"3559",203,"Republican","#FF0000"
"3560",224,"Republican","#FF0000"
"3561",343,"Democrat","#0000FF"
"3562",267,"Republican","#FF0000"
"3563",344,"Democrat","#0000FF"
"3564",203,"Republican","#FF0000"
"3565",227,"Republican","#FF0000"
"3566",196,"Republican","#FF0000"
"3567",287,"Democrat","#0000FF"
"3568",322,"Democrat","#0000FF"
"3569",264,"Republican","#FF0000"
"3570",317,"Democrat","#0000FF"
"3571",218,"Republican","#FF0000"
"3572",309,"Democrat","#0000FF"
"3573",293,"Democrat","#0000FF"
"3574",366,"Democrat","#0000FF"
"3575",412,"Democrat","#0000FF"
"3576",346,"Democrat","#0000FF"
"3577",282,"Democrat","#0000FF"
"3578",346,"Democrat","#0000FF"
"3579",322,"Democrat","#0000FF"
"3580",349,"Democrat","#0000FF"
"3581",268,"Republican","#FF0000"
"3582",233,"Republican","#FF0000"
"3583",294,"Democrat","#0000FF"
"3584",222,"Republican","#FF0000"
"3585",292,"Democrat","#0000FF"
"3586",355,"Democrat","#0000FF"
"3587",349,"Democrat","#0000FF"
"3588",378,"Democrat","#0000FF"
"3589",279,"Democrat","#0000FF"
"3590",243,"Republican","#FF0000"
"3591",256,"Republican","#FF0000"
"3592",274,"Democrat","#0000FF"
"3593",314,"Democrat","#0000FF"
"3594",253,"Republican","#FF0000"
"3595",282,"Democrat","#0000FF"
"3596",349,"Democrat","#0000FF"
"3597",231,"Republican","#FF0000"
"3598",233,"Republican","#FF0000"
"3599",318,"Democrat","#0000FF"
"3600",271,"Democrat","#0000FF"
"3601",219,"Republican","#FF0000"
"3602",240,"Republican","#FF0000"
"3603",243,"Republican","#FF0000"
"3604",254,"Republican","#FF0000"
"3605",285,"Democrat","#0000FF"
"3606",247,"Republican","#FF0000"
"3607",255,"Republican","#FF0000"
"3608",388,"Democrat","#0000FF"
"3609",203,"Republican","#FF0000"
"3610",247,"Republican","#FF0000"
"3611",255,"Republican","#FF0000"
"3612",177,"Republican","#FF0000"
"3613",254,"Republican","#FF0000"
"3614",226,"Republican","#FF0000"
"3615",161,"Republican","#FF0000"
"3616",284,"Democrat","#0000FF"
"3617",378,"Democrat","#0000FF"
"3618",298,"Democrat","#0000FF"
"3619",243,"Republican","#FF0000"
"3620",221,"Republican","#FF0000"
"3621",264,"Republican","#FF0000"
"3622",370,"Democrat","#0000FF"
"3623",294,"Democrat","#0000FF"
"3624",190,"Republican","#FF0000"
"3625",169,"Republican","#FF0000"
"3626",434,"Democrat","#0000FF"
"3627",359,"Democrat","#0000FF"
"3628",243,"Republican","#FF0000"
"3629",348,"Democrat","#0000FF"
"3630",266,"Republican","#FF0000"
"3631",304,"Democrat","#0000FF"
"3632",243,"Republican","#FF0000"
"3633",333,"Democrat","#0000FF"
"3634",219,"Republican","#FF0000"
"3635",226,"Republican","#FF0000"
"3636",303,"Democrat","#0000FF"
"3637",269,"Republican","#FF0000"
"3638",300,"Democrat","#0000FF"
"3639",243,"Republican","#FF0000"
"3640",302,"Democrat","#0000FF"
"3641",390,"Democrat","#0000FF"
"3642",322,"Democrat","#0000FF"
"3643",317,"Democrat","#0000FF"
"3644",299,"Democrat","#0000FF"
"3645",273,"Democrat","#0000FF"
"3646",98,"Republican","#FF0000"
"3647",337,"Democrat","#0000FF"
"3648",249,"Republican","#FF0000"
"3649",322,"Democrat","#0000FF"
"3650",254,"Republican","#FF0000"
"3651",383,"Democrat","#0000FF"
"3652",384,"Democrat","#0000FF"
"3653",219,"Republican","#FF0000"
"3654",284,"Democrat","#0000FF"
"3655",352,"Democrat","#0000FF"
"3656",409,"Democrat","#0000FF"
"3657",322,"Democrat","#0000FF"
"3658",326,"Democrat","#0000FF"
"3659",411,"Democrat","#0000FF"
"3660",238,"Republican","#FF0000"
"3661",254,"Republican","#FF0000"
"3662",293,"Democrat","#0000FF"
"3663",316,"Democrat","#0000FF"
"3664",168,"Republican","#FF0000"
"3665",389,"Democrat","#0000FF"
"3666",359,"Democrat","#0000FF"
"3667",248,"Republican","#FF0000"
"3668",268,"Republican","#FF0000"
"3669",304,"Democrat","#0000FF"
"3670",406,"Democrat","#0000FF"
"3671",283,"Democrat","#0000FF"
"3672",319,"Democrat","#0000FF"
"3673",303,"Democrat","#0000FF"
"3674",455,"Democrat","#0000FF"
"3675",314,"Democrat","#0000FF"
"3676",239,"Republican","#FF0000"
"3677",317,"Democrat","#0000FF"
"3678",276,"Democrat","#0000FF"
"3679",263,"Republican","#FF0000"
"3680",238,"Republican","#FF0000"
"3681",262,"Republican","#FF0000"
"3682",313,"Democrat","#0000FF"
"3683",282,"Democrat","#0000FF"
"3684",248,"Republican","#FF0000"
"3685",365,"Democrat","#0000FF"
"3686",381,"Democrat","#0000FF"
"3687",333,"Democrat","#0000FF"
"3688",237,"Republican","#FF0000"
"3689",208,"Republican","#FF0000"
"3690",237,"Republican","#FF0000"
"3691",292,"Democrat","#0000FF"
"3692",389,"Democrat","#0000FF"
"3693",333,"Democrat","#0000FF"
"3694",210,"Republican","#FF0000"
"3695",365,"Democrat","#0000FF"
"3696",446,"Democrat","#0000FF"
"3697",166,"Republican","#FF0000"
"3698",338,"Democrat","#0000FF"
"3699",346,"Democrat","#0000FF"
"3700",268,"Republican","#FF0000"
"3701",237,"Republican","#FF0000"
"3702",252,"Republican","#FF0000"
"3703",365,"Democrat","#0000FF"
"3704",314,"Democrat","#0000FF"
"3705",344,"Democrat","#0000FF"
"3706",241,"Republican","#FF0000"
"3707",328,"Democrat","#0000FF"
"3708",293,"Democrat","#0000FF"
"3709",388,"Democrat","#0000FF"
"3710",240,"Republican","#FF0000"
"3711",343,"Democrat","#0000FF"
"3712",239,"Republican","#FF0000"
"3713",270,"Democrat","#0000FF"
"3714",247,"Republican","#FF0000"
"3715",348,"Democrat","#0000FF"
"3716",254,"Republican","#FF0000"
"3717",349,"Democrat","#0000FF"
"3718",214,"Republican","#FF0000"
"3719",283,"Democrat","#0000FF"
"3720",332,"Democrat","#0000FF"
"3721",292,"Democrat","#0000FF"
"3722",228,"Republican","#FF0000"
"3723",307,"Democrat","#0000FF"
"3724",403,"Democrat","#0000FF"
"3725",384,"Democrat","#0000FF"
"3726",207,"Republican","#FF0000"
"3727",379,"Democrat","#0000FF"
"3728",467,"Democrat","#0000FF"
"3729",374,"Democrat","#0000FF"
"3730",422,"Democrat","#0000FF"
"3731",267,"Republican","#FF0000"
"3732",257,"Republican","#FF0000"
"3733",288,"Democrat","#0000FF"
"3734",232,"Republican","#FF0000"
"3735",384,"Democrat","#0000FF"
"3736",313,"Democrat","#0000FF"
"3737",282,"Democrat","#0000FF"
"3738",249,"Republican","#FF0000"
"3739",191,"Republican","#FF0000"
"3740",349,"Democrat","#0000FF"
"3741",276,"Democrat","#0000FF"
"3742",227,"Republican","#FF0000"
"3743",352,"Democrat","#0000FF"
"3744",273,"Democrat","#0000FF"
"3745",339,"Democrat","#0000FF"
"3746",261,"Republican","#FF0000"
"3747",243,"Republican","#FF0000"
"3748",326,"Democrat","#0000FF"
"3749",349,"Democrat","#0000FF"
"3750",268,"Republican","#FF0000"
"3751",195,"Republican","#FF0000"
"3752",223,"Republican","#FF0000"
"3753",405,"Democrat","#0000FF"
"3754",306,"Democrat","#0000FF"
"3755",273,"Democrat","#0000FF"
"3756",244,"Republican","#FF0000"
"3757",395,"Democrat","#0000FF"
"3758",222,"Republican","#FF0000"
"3759",268,"Republican","#FF0000"
"3760",437,"Democrat","#0000FF"
"3761",244,"Republican","#FF0000"
"3762",253,"Republican","#FF0000"
"3763",237,"Republican","#FF0000"
"3764",160,"Republican","#FF0000"
"3765",373,"Democrat","#0000FF"
"3766",290,"Democrat","#0000FF"
"3767",373,"Democrat","#0000FF"
"3768",399,"Democrat","#0000FF"
"3769",323,"Democrat","#0000FF"
"3770",211,"Republican","#FF0000"
"3771",347,"Democrat","#0000FF"
"3772",338,"Democrat","#0000FF"
"3773",222,"Republican","#FF0000"
"3774",451,"Democrat","#0000FF"
"3775",257,"Republican","#FF0000"
"3776",389,"Democrat","#0000FF"
"3777",187,"Republican","#FF0000"
"3778",399,"Democrat","#0000FF"
"3779",361,"Democrat","#0000FF"
"3780",228,"Republican","#FF0000"
"3781",291,"Democrat","#0000FF"
"3782",272,"Democrat","#0000FF"
"3783",208,"Republican","#FF0000"
"3784",258,"Republican","#FF0000"
"3785",359,"Democrat","#0000FF"
"3786",366,"Democrat","#0000FF"
"3787",237,"Republican","#FF0000"
"3788",382,"Democrat","#0000FF"
"3789",251,"Republican","#FF0000"
"3790",237,"Republican","#FF0000"
"3791",302,"Democrat","#0000FF"
"3792",228,"Republican","#FF0000"
"3793",303,"Democrat","#0000FF"
"3794",257,"Republican","#FF0000"
"3795",399,"Democrat","#0000FF"
"3796",322,"Democrat","#0000FF"
"3797",303,"Democrat","#0000FF"
"3798",385,"Democrat","#0000FF"
"3799",415,"Democrat","#0000FF"
"3800",132,"Republican","#FF0000"
"3801",272,"Democrat","#0000FF"
"3802",285,"Democrat","#0000FF"
"3803",332,"Democrat","#0000FF"
"3804",228,"Republican","#FF0000"
"3805",296,"Democrat","#0000FF"
"3806",218,"Republican","#FF0000"
"3807",417,"Democrat","#0000FF"
"3808",389,"Democrat","#0000FF"
"3809",271,"Democrat","#0000FF"
"3810",316,"Democrat","#0000FF"
"3811",339,"Democrat","#0000FF"
